Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO?eq/kWh (direct),Carbon Intensity gCO?eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023/9/16 4:00,Canada,Qu¨¦bec,CA-QC,5.22,37.45,98.72,96.15,hydroquebec.com,FALSE,
2023/9/16 5:00,Canada,Qu¨¦bec,CA-QC,5.25,37.52,98.72,95.82,hydroquebec.com,FALSE,
2023/9/16 6:00,Canada,Qu¨¦bec,CA-QC,4.49,36.52,98.92,95.6,hydroquebec.com,FALSE,
2023/9/16 7:00,Canada,Qu¨¦bec,CA-QC,4.54,36.75,98.92,96.39,hydroquebec.com,FALSE,
2023/9/16 8:00,Canada,Qu¨¦bec,CA-QC,4.5,36.58,98.93,96.58,hydroquebec.com,FALSE,
2023/9/16 9:00,Canada,Qu¨¦bec,CA-QC,4.65,36.54,98.89,96.32,hydroquebec.com,FALSE,
2023/9/16 10:00,Canada,Qu¨¦bec,CA-QC,4.81,36.52,98.84,96.45,hydroquebec.com,FALSE,
2023/9/16 11:00,Canada,Qu¨¦bec,CA-QC,1.18,31.87,99.71,98.41,hydroquebec.com,FALSE,
2023/9/16 12:00,Canada,Qu¨¦bec,CA-QC,1.04,31.1,99.74,98.48,hydroquebec.com,FALSE,
2023/9/16 13:00,Canada,Qu¨¦bec,CA-QC,1.13,30.75,99.72,98.16,hydroquebec.com,FALSE,
2023/9/16 14:00,Canada,Qu¨¦bec,CA-QC,3.89,33.86,99.06,96.79,hydroquebec.com,FALSE,
2023/9/16 15:00,Canada,Qu¨¦bec,CA-QC,3.75,33.65,99.09,96.61,hydroquebec.com,FALSE,
2023/9/16 16:00,Canada,Qu¨¦bec,CA-QC,4.99,35.06,98.79,96.22,hydroquebec.com,FALSE,
2023/9/16 17:00,Canada,Qu¨¦bec,CA-QC,5.03,34.83,98.77,95.84,hydroquebec.com,FALSE,
2023/9/16 18:00,Canada,Qu¨¦bec,CA-QC,5.64,35.52,98.62,95.8,hydroquebec.com,FALSE,
2023/9/16 19:00,Canada,Qu¨¦bec,CA-QC,5.53,35.42,98.63,95.97,hydroquebec.com,FALSE,
2023/9/16 20:00,Canada,Qu¨¦bec,CA-QC,1.51,30.85,99.6,98.11,hydroquebec.com,FALSE,
2023/9/16 21:00,Canada,Qu¨¦bec,CA-QC,0,29.17,100,100,hydroquebec.com,FALSE,
2023/9/16 22:00,Canada,Qu¨¦bec,CA-QC,0,28.72,100,100,hydroquebec.com,FALSE,
2023/9/16 23:00,Canada,Qu¨¦bec,CA-QC,0,28.39,100,100,hydroquebec.com,FALSE,
2023/9/17 0:00,Canada,Qu¨¦bec,CA-QC,0,28.34,100,100,hydroquebec.com,FALSE,
2023/9/17 1:00,Canada,Qu¨¦bec,CA-QC,0.07,28.78,99.98,99.96,hydroquebec.com,FALSE,
2023/9/17 2:00,Canada,Qu¨¦bec,CA-QC,4.69,34.66,98.86,97.27,hydroquebec.com,FALSE,
2023/9/17 3:00,Canada,Qu¨¦bec,CA-QC,5.07,35.58,98.76,96.78,hydroquebec.com,FALSE,
2023/9/17 4:00,Canada,Qu¨¦bec,CA-QC,5.31,36.35,98.7,96.13,hydroquebec.com,FALSE,
2023/9/17 5:00,Canada,Qu¨¦bec,CA-QC,4.56,36.42,98.92,98.23,hydroquebec.com,FALSE,
2023/9/17 6:00,Canada,Qu¨¦bec,CA-QC,4.42,36.32,98.95,98.25,hydroquebec.com,FALSE,
2023/9/17 7:00,Canada,Qu¨¦bec,CA-QC,4.46,36.5,98.94,98.21,hydroquebec.com,FALSE,
2023/9/17 8:00,Canada,Qu¨¦bec,CA-QC,4.37,36.47,98.96,98.22,hydroquebec.com,FALSE,
2023/9/17 9:00,Canada,Qu¨¦bec,CA-QC,4.49,36.57,98.93,98.18,hydroquebec.com,FALSE,
2023/9/17 10:00,Canada,Qu¨¦bec,CA-QC,4.4,35.86,98.95,96.5,hydroquebec.com,FALSE,
2023/9/17 11:00,Canada,Qu¨¦bec,CA-QC,4.92,36.38,98.83,96.69,hydroquebec.com,FALSE,
2023/9/17 12:00,Canada,Qu¨¦bec,CA-QC,4.67,35.75,98.89,96.55,hydroquebec.com,FALSE,
2023/9/17 13:00,Canada,Qu¨¦bec,CA-QC,4.35,35.2,98.97,97.29,hydroquebec.com,FALSE,
2023/9/17 14:00,Canada,Qu¨¦bec,CA-QC,4.13,34.62,99.01,97.47,hydroquebec.com,FALSE,
2023/9/17 15:00,Canada,Qu¨¦bec,CA-QC,4.54,34.67,98.9,96.2,hydroquebec.com,FALSE,
2023/9/17 16:00,Canada,Qu¨¦bec,CA-QC,5.32,35.45,98.7,95.51,hydroquebec.com,FALSE,
2023/9/17 17:00,Canada,Qu¨¦bec,CA-QC,5.93,36.28,98.54,95.5,hydroquebec.com,FALSE,
2023/9/17 18:00,Canada,Qu¨¦bec,CA-QC,6.04,36.55,98.49,95.56,hydroquebec.com,FALSE,
2023/9/17 19:00,Canada,Qu¨¦bec,CA-QC,5.43,35.95,98.66,96.35,hydroquebec.com,FALSE,
2023/9/17 20:00,Canada,Qu¨¦bec,CA-QC,1.42,31.16,99.62,98.18,hydroquebec.com,FALSE,
2023/9/17 21:00,Canada,Qu¨¦bec,CA-QC,0,29.46,100,100,hydroquebec.com,FALSE,
2023/9/17 22:00,Canada,Qu¨¦bec,CA-QC,0,29.14,100,100,hydroquebec.com,FALSE,
2023/9/17 23:00,Canada,Qu¨¦bec,CA-QC,0,29,100,100,hydroquebec.com,FALSE,
2023/9/18 0:00,Canada,Qu¨¦bec,CA-QC,0,29.12,100,100,hydroquebec.com,FALSE,
2023/9/18 1:00,Canada,Qu¨¦bec,CA-QC,0.99,30.71,99.73,98.93,hydroquebec.com,FALSE,
2023/9/18 2:00,Canada,Qu¨¦bec,CA-QC,5.26,36.58,98.7,97.21,hydroquebec.com,FALSE,
2023/9/18 3:00,Canada,Qu¨¦bec,CA-QC,5.69,37.61,98.61,96.7,hydroquebec.com,FALSE,
2023/9/18 4:00,Canada,Qu¨¦bec,CA-QC,5.76,37.91,98.6,96.23,hydroquebec.com,FALSE,
2023/9/18 5:00,Canada,Qu¨¦bec,CA-QC,6.1,38.28,98.51,94.63,hydroquebec.com,FALSE,
2023/9/18 6:00,Canada,Qu¨¦bec,CA-QC,5.08,38.18,98.79,98.02,hydroquebec.com,FALSE,
2023/9/18 7:00,Canada,Qu¨¦bec,CA-QC,4.8,37.78,98.86,98.13,hydroquebec.com,FALSE,
2023/9/18 8:00,Canada,Qu¨¦bec,CA-QC,4.8,37.85,98.86,98.14,hydroquebec.com,FALSE,
2023/9/18 9:00,Canada,Qu¨¦bec,CA-QC,4.83,37.74,98.85,98.21,hydroquebec.com,FALSE,
2023/9/18 10:00,Canada,Qu¨¦bec,CA-QC,0.19,31.5,99.96,99.93,hydroquebec.com,FALSE,
2023/9/18 11:00,Canada,Qu¨¦bec,CA-QC,0,30.54,100,100,hydroquebec.com,FALSE,
2023/9/18 12:00,Canada,Qu¨¦bec,CA-QC,0.27,30.52,99.93,99.59,hydroquebec.com,FALSE,
2023/9/18 13:00,Canada,Qu¨¦bec,CA-QC,0.41,30.66,99.89,99.41,hydroquebec.com,FALSE,
2023/9/18 14:00,Canada,Qu¨¦bec,CA-QC,0.72,30.99,99.81,99.02,hydroquebec.com,FALSE,
2023/9/18 15:00,Canada,Qu¨¦bec,CA-QC,1.24,31.5,99.67,98.39,hydroquebec.com,FALSE,
2023/9/18 16:00,Canada,Qu¨¦bec,CA-QC,1.46,31.87,99.6,98.36,hydroquebec.com,FALSE,
2023/9/18 17:00,Canada,Qu¨¦bec,CA-QC,1.47,31.86,99.6,98.37,hydroquebec.com,FALSE,
2023/9/18 18:00,Canada,Qu¨¦bec,CA-QC,1.54,31.89,99.58,98.4,hydroquebec.com,FALSE,
2023/9/18 19:00,Canada,Qu¨¦bec,CA-QC,1.13,31.41,99.69,98.8,hydroquebec.com,FALSE,
2023/9/18 20:00,Canada,Qu¨¦bec,CA-QC,0,30.09,100,100,hydroquebec.com,FALSE,
2023/9/18 21:00,Canada,Qu¨¦bec,CA-QC,0,29.69,100,100,hydroquebec.com,FALSE,
2023/9/18 22:00,Canada,Qu¨¦bec,CA-QC,0,29.43,100,100,hydroquebec.com,FALSE,
2023/9/18 23:00,Canada,Qu¨¦bec,CA-QC,0,29.35,100,100,hydroquebec.com,FALSE,
2023/9/19 0:00,Canada,Qu¨¦bec,CA-QC,0,29.32,100,100,hydroquebec.com,FALSE,
2023/9/19 1:00,Canada,Qu¨¦bec,CA-QC,0,29.54,100,100,hydroquebec.com,FALSE,
2023/9/19 2:00,Canada,Qu¨¦bec,CA-QC,1.21,31.34,99.67,98.57,hydroquebec.com,FALSE,
2023/9/19 3:00,Canada,Qu¨¦bec,CA-QC,1.35,32.13,99.64,98.28,hydroquebec.com,FALSE,
2023/9/19 4:00,Canada,Qu¨¦bec,CA-QC,1.43,32.53,99.62,98.02,hydroquebec.com,FALSE,
2023/9/19 5:00,Canada,Qu¨¦bec,CA-QC,1.21,32.35,99.67,97.93,hydroquebec.com,FALSE,
2023/9/19 6:00,Canada,Qu¨¦bec,CA-QC,0.91,32.03,99.76,97.81,hydroquebec.com,FALSE,
2023/9/19 7:00,Canada,Qu¨¦bec,CA-QC,1.72,32.55,99.54,95.46,hydroquebec.com,FALSE,
2023/9/19 8:00,Canada,Qu¨¦bec,CA-QC,1.71,32.66,99.54,95.85,hydroquebec.com,FALSE,
2023/9/19 9:00,Canada,Qu¨¦bec,CA-QC,0.51,31.58,99.86,98.88,hydroquebec.com,FALSE,
2023/9/19 10:00,Canada,Qu¨¦bec,CA-QC,0,30.54,100,100,hydroquebec.com,FALSE,
2023/9/19 11:00,Canada,Qu¨¦bec,CA-QC,0,29.82,100,100,hydroquebec.com,FALSE,
2023/9/19 12:00,Canada,Qu¨¦bec,CA-QC,0,29.42,100,100,hydroquebec.com,FALSE,
2023/9/19 13:00,Canada,Qu¨¦bec,CA-QC,0,29.45,100,100,hydroquebec.com,FALSE,
2023/9/19 14:00,Canada,Qu¨¦bec,CA-QC,0.42,29.93,99.89,99.4,hydroquebec.com,FALSE,
2023/9/19 15:00,Canada,Qu¨¦bec,CA-QC,0.7,29.96,99.81,98.93,hydroquebec.com,FALSE,
2023/9/19 16:00,Canada,Qu¨¦bec,CA-QC,1.24,30.32,99.66,98.22,hydroquebec.com,FALSE,
2023/9/19 17:00,Canada,Qu¨¦bec,CA-QC,1.37,30.54,99.63,98.15,hydroquebec.com,FALSE,
2023/9/19 18:00,Canada,Qu¨¦bec,CA-QC,1.49,30.64,99.6,98.15,hydroquebec.com,FALSE,
2023/9/19 19:00,Canada,Qu¨¦bec,CA-QC,0.96,29.9,99.74,98.9,hydroquebec.com,FALSE,
2023/9/19 20:00,Canada,Qu¨¦bec,CA-QC,0.1,28.85,99.97,99.88,hydroquebec.com,FALSE,
2023/9/19 21:00,Canada,Qu¨¦bec,CA-QC,0,28.38,100,100,hydroquebec.com,FALSE,
2023/9/19 22:00,Canada,Qu¨¦bec,CA-QC,0,28.08,100,100,hydroquebec.com,FALSE,
2023/9/19 23:00,Canada,Qu¨¦bec,CA-QC,0,28.05,100,100,hydroquebec.com,FALSE,
2023/9/20 0:00,Canada,Qu¨¦bec,CA-QC,0,28.15,100,100,hydroquebec.com,FALSE,
2023/9/20 1:00,Canada,Qu¨¦bec,CA-QC,0,28.51,100,100,hydroquebec.com,FALSE,
2023/9/20 2:00,Canada,Qu¨¦bec,CA-QC,0.8,29.98,99.78,99.09,hydroquebec.com,FALSE,
2023/9/20 3:00,Canada,Qu¨¦bec,CA-QC,4.21,34.48,98.92,96.55,hydroquebec.com,FALSE,
2023/9/20 4:00,Canada,Qu¨¦bec,CA-QC,1.61,31.92,99.56,97.88,hydroquebec.com,FALSE,
2023/9/20 5:00,Canada,Qu¨¦bec,CA-QC,0.72,31,99.81,98.73,hydroquebec.com,FALSE,
2023/9/20 6:00,Canada,Qu¨¦bec,CA-QC,0.64,30.88,99.83,98.14,hydroquebec.com,FALSE,
2023/9/20 7:00,Canada,Qu¨¦bec,CA-QC,0.69,31.07,99.81,97.77,hydroquebec.com,FALSE,
2023/9/20 8:00,Canada,Qu¨¦bec,CA-QC,1.3,31.69,99.65,96.55,hydroquebec.com,FALSE,
2023/9/20 9:00,Canada,Qu¨¦bec,CA-QC,0.98,31.46,99.73,97.83,hydroquebec.com,FALSE,
2023/9/20 10:00,Canada,Qu¨¦bec,CA-QC,0.01,30.13,100,99.98,hydroquebec.com,FALSE,
2023/9/20 11:00,Canada,Qu¨¦bec,CA-QC,0,29.43,100,100,hydroquebec.com,FALSE,
2023/9/20 12:00,Canada,Qu¨¦bec,CA-QC,0,29.21,100,100,hydroquebec.com,FALSE,
2023/9/20 13:00,Canada,Qu¨¦bec,CA-QC,0.91,30.33,99.75,98.77,hydroquebec.com,FALSE,
2023/9/20 14:00,Canada,Qu¨¦bec,CA-QC,1.17,30.87,99.68,98.36,hydroquebec.com,FALSE,
2023/9/20 15:00,Canada,Qu¨¦bec,CA-QC,1.32,31.13,99.64,98.15,hydroquebec.com,FALSE,
2023/9/20 16:00,Canada,Qu¨¦bec,CA-QC,2.02,31.91,99.45,97.5,hydroquebec.com,FALSE,
2023/9/20 17:00,Canada,Qu¨¦bec,CA-QC,1.37,31.3,99.63,98.27,hydroquebec.com,FALSE,
2023/9/20 18:00,Canada,Qu¨¦bec,CA-QC,1.22,31.24,99.67,98.63,hydroquebec.com,FALSE,
2023/9/20 19:00,Canada,Qu¨¦bec,CA-QC,0.04,29.95,99.99,99.96,hydroquebec.com,FALSE,
2023/9/20 20:00,Canada,Qu¨¦bec,CA-QC,0,29.75,100,100,hydroquebec.com,FALSE,
2023/9/20 21:00,Canada,Qu¨¦bec,CA-QC,0,29.46,100,100,hydroquebec.com,FALSE,
2023/9/20 22:00,Canada,Qu¨¦bec,CA-QC,0,29.16,100,100,hydroquebec.com,FALSE,
2023/9/20 23:00,Canada,Qu¨¦bec,CA-QC,0,29.06,100,100,hydroquebec.com,FALSE,
2023/9/21 0:00,Canada,Qu¨¦bec,CA-QC,0,29.06,100,100,hydroquebec.com,FALSE,
2023/9/21 1:00,Canada,Qu¨¦bec,CA-QC,0,29.36,100,100,hydroquebec.com,FALSE,
2023/9/21 2:00,Canada,Qu¨¦bec,CA-QC,0.98,31.06,99.73,98.96,hydroquebec.com,FALSE,
2023/9/21 3:00,Canada,Qu¨¦bec,CA-QC,3.54,34.75,99.1,97.25,hydroquebec.com,FALSE,
2023/9/21 4:00,Canada,Qu¨¦bec,CA-QC,1.99,33.34,99.46,97.26,hydroquebec.com,FALSE,
2023/9/21 5:00,Canada,Qu¨¦bec,CA-QC,1.83,33.3,99.51,97.13,hydroquebec.com,FALSE,
2023/9/21 6:00,Canada,Qu¨¦bec,CA-QC,1.85,33,99.5,95.39,hydroquebec.com,FALSE,
2023/9/21 7:00,Canada,Qu¨¦bec,CA-QC,1.45,32.64,99.61,95.38,hydroquebec.com,FALSE,
2023/9/21 8:00,Canada,Qu¨¦bec,CA-QC,1.64,32.83,99.56,95.46,hydroquebec.com,FALSE,
2023/9/21 9:00,Canada,Qu¨¦bec,CA-QC,1.33,32.32,99.64,96.69,hydroquebec.com,FALSE,
2023/9/21 10:00,Canada,Qu¨¦bec,CA-QC,0.89,31.31,99.76,98.34,hydroquebec.com,FALSE,
2023/9/21 11:00,Canada,Qu¨¦bec,CA-QC,0.99,30.75,99.73,98.5,hydroquebec.com,FALSE,
2023/9/21 12:00,Canada,Qu¨¦bec,CA-QC,1.4,31.14,99.62,98.23,hydroquebec.com,FALSE,
2023/9/21 13:00,Canada,Qu¨¦bec,CA-QC,0.03,29.92,99.99,99.96,hydroquebec.com,FALSE,
2023/9/21 14:00,Canada,Qu¨¦bec,CA-QC,0.02,30.01,99.99,99.97,hydroquebec.com,FALSE,
2023/9/21 15:00,Canada,Qu¨¦bec,CA-QC,1.18,31.49,99.71,99.29,hydroquebec.com,FALSE,
2023/9/21 16:00,Canada,Qu¨¦bec,CA-QC,1.27,31.66,99.69,99.26,hydroquebec.com,FALSE,
2023/9/21 17:00,Canada,Qu¨¦bec,CA-QC,2.69,33.16,99.3,97.78,hydroquebec.com,FALSE,
2023/9/21 18:00,Canada,Qu¨¦bec,CA-QC,2.37,32.7,99.36,97.74,hydroquebec.com,FALSE,
2023/9/21 19:00,Canada,Qu¨¦bec,CA-QC,1.11,31.29,99.7,99.02,hydroquebec.com,FALSE,
2023/9/21 20:00,Canada,Qu¨¦bec,CA-QC,0,29.93,100,100,hydroquebec.com,FALSE,
2023/9/21 21:00,Canada,Qu¨¦bec,CA-QC,0,29.73,100,100,hydroquebec.com,FALSE,
2023/9/21 22:00,Canada,Qu¨¦bec,CA-QC,0,29.44,100,100,hydroquebec.com,FALSE,
2023/9/21 23:00,Canada,Qu¨¦bec,CA-QC,0,29.26,100,100,hydroquebec.com,FALSE,
2023/9/22 0:00,Canada,Qu¨¦bec,CA-QC,0,29.37,100,100,hydroquebec.com,FALSE,
2023/9/22 1:00,Canada,Qu¨¦bec,CA-QC,0,29.75,100,100,hydroquebec.com,FALSE,
2023/9/22 2:00,Canada,Qu¨¦bec,CA-QC,1.42,31.97,99.62,98.72,hydroquebec.com,FALSE,
2023/9/22 3:00,Canada,Qu¨¦bec,CA-QC,3.85,35.38,99.01,97.09,hydroquebec.com,FALSE,
2023/9/22 4:00,Canada,Qu¨¦bec,CA-QC,2.66,34.44,99.28,97.11,hydroquebec.com,FALSE,
2023/9/22 5:00,Canada,Qu¨¦bec,CA-QC,1.87,33.55,99.5,97.05,hydroquebec.com,FALSE,
2023/9/22 6:00,Canada,Qu¨¦bec,CA-QC,1.19,32.57,99.68,97.01,hydroquebec.com,FALSE,
2023/9/22 7:00,Canada,Qu¨¦bec,CA-QC,1.28,32.51,99.66,96.12,hydroquebec.com,FALSE,
2023/9/22 8:00,Canada,Qu¨¦bec,CA-QC,2.07,33.22,99.45,95.02,hydroquebec.com,FALSE,
2023/9/22 9:00,Canada,Qu¨¦bec,CA-QC,1.24,32.55,99.66,97.54,hydroquebec.com,FALSE,
2023/9/22 10:00,Canada,Qu¨¦bec,CA-QC,0.67,31.36,99.82,98.76,hydroquebec.com,FALSE,
2023/9/22 11:00,Canada,Qu¨¦bec,CA-QC,0.73,30.77,99.8,98.86,hydroquebec.com,FALSE,
2023/9/22 12:00,Canada,Qu¨¦bec,CA-QC,0.45,30.38,99.88,99.4,hydroquebec.com,FALSE,
2023/9/22 13:00,Canada,Qu¨¦bec,CA-QC,0.44,30.4,99.88,99.39,hydroquebec.com,FALSE,
2023/9/22 14:00,Canada,Qu¨¦bec,CA-QC,2.02,32.36,99.5,98.86,hydroquebec.com,FALSE,
2023/9/22 15:00,Canada,Qu¨¦bec,CA-QC,1.62,31.97,99.62,99.42,hydroquebec.com,FALSE,
2023/9/22 16:00,Canada,Qu¨¦bec,CA-QC,1.64,31.94,99.61,99.42,hydroquebec.com,FALSE,
2023/9/22 17:00,Canada,Qu¨¦bec,CA-QC,1.67,32.07,99.6,99.41,hydroquebec.com,FALSE,
2023/9/22 18:00,Canada,Qu¨¦bec,CA-QC,1.72,32.28,99.59,99.4,hydroquebec.com,FALSE,
2023/9/22 19:00,Canada,Qu¨¦bec,CA-QC,0.29,30.53,99.92,99.7,hydroquebec.com,FALSE,
2023/9/22 20:00,Canada,Qu¨¦bec,CA-QC,0,30.04,100,100,hydroquebec.com,FALSE,
2023/9/22 21:00,Canada,Qu¨¦bec,CA-QC,0,29.8,100,100,hydroquebec.com,FALSE,
2023/9/22 22:00,Canada,Qu¨¦bec,CA-QC,0,29.52,100,100,hydroquebec.com,FALSE,
2023/9/22 23:00,Canada,Qu¨¦bec,CA-QC,0,29.24,100,100,hydroquebec.com,FALSE,
2023/9/23 0:00,Canada,Qu¨¦bec,CA-QC,0,29.15,100,100,hydroquebec.com,FALSE,
2023/9/23 1:00,Canada,Qu¨¦bec,CA-QC,0.83,30.16,99.78,99.22,hydroquebec.com,FALSE,
2023/9/23 2:00,Canada,Qu¨¦bec,CA-QC,3.37,33.24,99.14,97.54,hydroquebec.com,FALSE,
2023/9/23 3:00,Canada,Qu¨¦bec,CA-QC,4.09,34.23,98.95,96.31,hydroquebec.com,FALSE,
2023/9/23 4:00,Canada,Qu¨¦bec,CA-QC,1.87,31.75,99.5,96.85,hydroquebec.com,FALSE,
2023/9/23 5:00,Canada,Qu¨¦bec,CA-QC,0.94,30.69,99.75,96.67,hydroquebec.com,FALSE,
2023/9/23 6:00,Canada,Qu¨¦bec,CA-QC,0.44,30.41,99.88,96.85,hydroquebec.com,FALSE,
2023/9/23 7:00,Canada,Qu¨¦bec,CA-QC,0.24,30.24,99.94,96.85,hydroquebec.com,FALSE,
2023/9/23 8:00,Canada,Qu¨¦bec,CA-QC,0.35,30.41,99.9,96.8,hydroquebec.com,FALSE,
2023/9/23 9:00,Canada,Qu¨¦bec,CA-QC,0.64,30.9,99.83,96.73,hydroquebec.com,FALSE,
2023/9/23 10:00,Canada,Qu¨¦bec,CA-QC,0.69,31.13,99.81,97.44,hydroquebec.com,FALSE,
2023/9/23 11:00,Canada,Qu¨¦bec,CA-QC,2.58,33.28,99.36,96.71,hydroquebec.com,FALSE,
2023/9/23 12:00,Canada,Qu¨¦bec,CA-QC,2.81,33.7,99.3,97.39,hydroquebec.com,FALSE,
2023/9/23 13:00,Canada,Qu¨¦bec,CA-QC,0.04,30.44,99.99,99.96,hydroquebec.com,FALSE,
2023/9/23 14:00,Canada,Qu¨¦bec,CA-QC,1.56,32.02,99.63,99.43,hydroquebec.com,FALSE,
2023/9/23 15:00,Canada,Qu¨¦bec,CA-QC,2.63,33.14,99.34,97.76,hydroquebec.com,FALSE,
2023/9/23 16:00,Canada,Qu¨¦bec,CA-QC,1.8,32.47,99.57,99.25,hydroquebec.com,FALSE,
2023/9/23 17:00,Canada,Qu¨¦bec,CA-QC,1.75,32.45,99.58,99.34,hydroquebec.com,FALSE,
2023/9/23 18:00,Canada,Qu¨¦bec,CA-QC,2.74,33.52,99.32,97.47,hydroquebec.com,FALSE,
2023/9/23 19:00,Canada,Qu¨¦bec,CA-QC,3,33.95,99.25,97.31,hydroquebec.com,FALSE,
2023/9/23 20:00,Canada,Qu¨¦bec,CA-QC,2.88,33.78,99.28,97.67,hydroquebec.com,FALSE,
2023/9/23 21:00,Canada,Qu¨¦bec,CA-QC,0,30.45,100,100,hydroquebec.com,FALSE,
2023/9/23 22:00,Canada,Qu¨¦bec,CA-QC,0,30.21,100,100,hydroquebec.com,FALSE,
2023/9/23 23:00,Canada,Qu¨¦bec,CA-QC,0,30.14,100,100,hydroquebec.com,FALSE,
2023/9/24 0:00,Canada,Qu¨¦bec,CA-QC,0.64,30.88,99.83,99.1,hydroquebec.com,FALSE,
2023/9/24 1:00,Canada,Qu¨¦bec,CA-QC,2.97,33.86,99.25,97.62,hydroquebec.com,FALSE,
2023/9/24 2:00,Canada,Qu¨¦bec,CA-QC,3.9,35.08,99,96.41,hydroquebec.com,FALSE,
2023/9/24 3:00,Canada,Qu¨¦bec,CA-QC,3.86,35.21,99.02,96.05,hydroquebec.com,FALSE,
2023/9/24 4:00,Canada,Qu¨¦bec,CA-QC,3.13,34.52,99.22,96.32,hydroquebec.com,FALSE,
2023/9/24 5:00,Canada,Qu¨¦bec,CA-QC,2.57,33.64,99.37,95.05,hydroquebec.com,FALSE,
2023/9/24 6:00,Canada,Qu¨¦bec,CA-QC,2.36,33.65,99.43,94.63,hydroquebec.com,FALSE,
2023/9/24 7:00,Canada,Qu¨¦bec,CA-QC,2.37,33.93,99.43,94.79,hydroquebec.com,FALSE,
2023/9/24 8:00,Canada,Qu¨¦bec,CA-QC,1.7,33.18,99.59,94.89,hydroquebec.com,FALSE,
2023/9/24 9:00,Canada,Qu¨¦bec,CA-QC,1.67,33.06,99.59,94.9,hydroquebec.com,FALSE,
2023/9/24 10:00,Canada,Qu¨¦bec,CA-QC,1.62,32.8,99.61,94.99,hydroquebec.com,FALSE,
2023/9/24 11:00,Canada,Qu¨¦bec,CA-QC,1.64,32.52,99.6,95.19,hydroquebec.com,FALSE,
2023/9/24 12:00,Canada,Qu¨¦bec,CA-QC,1.98,32.54,99.5,95.1,hydroquebec.com,FALSE,
2023/9/24 13:00,Canada,Qu¨¦bec,CA-QC,3.5,34.26,99.12,94.79,hydroquebec.com,FALSE,
2023/9/24 14:00,Canada,Qu¨¦bec,CA-QC,4.04,35.19,99,96.13,hydroquebec.com,FALSE,
2023/9/24 15:00,Canada,Qu¨¦bec,CA-QC,4.04,35.1,99,96.45,hydroquebec.com,FALSE,
2023/9/24 16:00,Canada,Qu¨¦bec,CA-QC,2.58,33.54,99.36,97.99,hydroquebec.com,FALSE,
2023/9/24 17:00,Canada,Qu¨¦bec,CA-QC,2.45,33.33,99.39,98.45,hydroquebec.com,FALSE,
2023/9/24 18:00,Canada,Qu¨¦bec,CA-QC,2.44,33.35,99.4,98.59,hydroquebec.com,FALSE,
2023/9/24 19:00,Canada,Qu¨¦bec,CA-QC,2.36,33.41,99.42,98.64,hydroquebec.com,FALSE,
2023/9/24 20:00,Canada,Qu¨¦bec,CA-QC,1.62,32.49,99.6,98.96,hydroquebec.com,FALSE,
2023/9/24 21:00,Canada,Qu¨¦bec,CA-QC,0.49,30.78,99.87,99.45,hydroquebec.com,FALSE,
2023/9/24 22:00,Canada,Qu¨¦bec,CA-QC,0,29.88,100,100,hydroquebec.com,FALSE,
2023/9/24 23:00,Canada,Qu¨¦bec,CA-QC,0,29.69,100,100,hydroquebec.com,FALSE,
2023/9/25 0:00,Canada,Qu¨¦bec,CA-QC,0,29.69,100,100,hydroquebec.com,FALSE,
2023/9/25 1:00,Canada,Qu¨¦bec,CA-QC,0.59,30.68,99.84,99.4,hydroquebec.com,FALSE,
2023/9/25 2:00,Canada,Qu¨¦bec,CA-QC,3.59,34.66,99.08,97.46,hydroquebec.com,FALSE,
2023/9/25 3:00,Canada,Qu¨¦bec,CA-QC,4.48,36.04,98.85,96.26,hydroquebec.com,FALSE,
2023/9/25 4:00,Canada,Qu¨¦bec,CA-QC,2.97,34.45,99.22,96.6,hydroquebec.com,FALSE,
2023/9/25 5:00,Canada,Qu¨¦bec,CA-QC,2.77,34.06,99.27,96.53,hydroquebec.com,FALSE,
2023/9/25 6:00,Canada,Qu¨¦bec,CA-QC,2.26,33.32,99.41,96.51,hydroquebec.com,FALSE,
2023/9/25 7:00,Canada,Qu¨¦bec,CA-QC,2.01,33.11,99.48,96.54,hydroquebec.com,FALSE,
2023/9/25 8:00,Canada,Qu¨¦bec,CA-QC,2,33.02,99.48,96.51,hydroquebec.com,FALSE,
2023/9/25 9:00,Canada,Qu¨¦bec,CA-QC,2.54,33.55,99.34,96.51,hydroquebec.com,FALSE,
2023/9/25 10:00,Canada,Qu¨¦bec,CA-QC,1.52,32.29,99.61,98.52,hydroquebec.com,FALSE,
2023/9/25 11:00,Canada,Qu¨¦bec,CA-QC,0.48,30.62,99.87,99.43,hydroquebec.com,FALSE,
2023/9/25 12:00,Canada,Qu¨¦bec,CA-QC,0.55,30.5,99.85,99.39,hydroquebec.com,FALSE,
2023/9/25 13:00,Canada,Qu¨¦bec,CA-QC,0.52,30.4,99.86,99.42,hydroquebec.com,FALSE,
2023/9/25 14:00,Canada,Qu¨¦bec,CA-QC,0.5,30.35,99.86,99.45,hydroquebec.com,FALSE,
2023/9/25 15:00,Canada,Qu¨¦bec,CA-QC,0.71,30.61,99.81,99.26,hydroquebec.com,FALSE,
2023/9/25 16:00,Canada,Qu¨¦bec,CA-QC,0.85,30.83,99.77,99.1,hydroquebec.com,FALSE,
